337538, 声音嘶哑，或称声嘶，系指发声时失去了圆润而清亮的音质。临床上表现有程度不同的音质变化，最轻的称为“毛”，即在发高音时有某种程度的音质改变，声音变粗糙。“沙”指几乎所有音调的音质都有改变。中度的音质改变称为“嘶”，此时除育质变得粗糙和不纯外，尚有漏气，表示双侧声带在发音时有明显间隙。重度音质改变称“哑”，即发声时声门间隙很大，声带无法振动，只能发耳语声。
337863, 喉部痉挛(laryngospasm)指喉部肌肉反射性痉挛收缩，使声带内收，声门部分或完全关闭而导致病人出现不同程度的呼吸困难甚至完全性的呼吸道梗阻。
338115, 可见于喉粘液囊肿，喉粘液囊肿多由炎症刺激引起粘膜下粘液腺管阻塞所形成，或少数困发育期粘液腺管阻塞后腺腔扩张，粘液储留所致。 临床上小者多无症状，偶在喉镜检查时发现，少数病例可有异物感。大者可有咽喉阻塞惑。继发感染时，有喉痛。若涉及声门则有声嘶或咳嗽，甚至呼吸困难，尤其新生儿或婴儿先天性囊肿，常可出现喉阻塞症状。喉粘液囊肿最常见的部位是会厌舌面。喉镜检查见呈半球形，表面光滑，微黄或淡红色，可吸出乳白或褐色液体。
340903, 简介(概述)：喉咙痛可表现在喉咙(咽喉部)疼痛、粗糙和刺痛，这往往是由轻度感染或局部刺激引起的。喉咙痛是一种轻度的病症，不加以治疗，症状也大多会在一两天内消失。
337198, 静脉出血：暗红色的血液，迅速而持续不断地从伤口流出。通常用碘酒和酒精消毒伤口周围皮肤后，以消毒纱布和棉垫盖在伤口上缠以绷带，即可止血。
337199, 动脉出血：来势凶猛，颜色鲜红，随心脏搏动而呈喷射状涌出。大动脉出血可以在数分钟内导致患者死亡，需急送医院抢救。在血管损伤中，动脉损伤较为多见，占血管损伤的73%～85%，后果严重。血管损伤的部位，肢体多于颈部、胸部和腹部大血管。股动脉损伤最为常见，占全部血管损伤的20%。
337521, 正常吞咽功能发生障碍时称为吞咽困难，即食物从口腔至胃运过程中受到阻碍的一种症状，可由咽部、食管或喷门的功能或器质性梗阻引起。患者进食后即刻或8~10秒钟内在咽、胸骨后或剑突后粘着、停帶或哽塞感。
342476, 胸部皮下组织有气体积存时谓之皮下气肿。
337077, 肺淀粉样变性累及喉部，经喉镜可见弥漫性黏膜肥厚、凹凸不平，或伴有光滑质硬的息肉样肿物。
339706, 窒息(asphyxia)：人体的呼吸过程由于某种原因受阻或异常，所产生的全身各器官组织缺氧，二氧化碳潴留而引起的组织细胞代谢障碍、功能紊乱和形态结构损伤的病理状态称为窒息。其中最常见的就是新生儿的窒息。
340800, 咳声嘶哑是喉炎导致的咳嗽的症状之一
337078, 喉痒咳嗽的特点是喉头奇痒，痒之则咳，愈咳愈甚，咳点在声门以上，胸透肺部无病变。
341205, 咽喉部干燥、刺痒、异物感是急性喉炎临床表现症状。急性喉炎(acute laryngitis)是喉粘膜的急性卡他性炎症，常继发于急性鼻炎、鼻窦炎、急性咽炎，为整个上呼吸道感染的一部分，也可单独发生。有时大声喊叫、过度用嗓、剧烈咳嗽，也可引起急性喉炎。若发生于儿童，病情较为严重。
338118, 病证名。系指喉中有声的病证。如哮鸣、喉中水鸡声等，多见于喘病时。
337478, 紫绀又称发绀(cyanosis)，人是指由于血液中还原血红蛋白增多或血中含有异常血红蛋白衍生物格高铁血红蛋白和硫化血红蛋白等人使皮肤和部膜呈现紫蓝色的一种临床表现。发绀可以出现在全身皮肤和我膜，但在皮肤较薄、色素较少和毛细血管丰富的血循环末梢，如口唇。舌、口腔级膜、鼻尖、颊部、耳垂、甲床等处较易观察到。有时黄疽、水肿或异常色素沉着可以掩盖发绀的存在。良好的自然光线是早期发现发绀的必要条件。
343677, 新生儿喉喘鸣(laryngeal stridor of newborn)指出生时或出生后数周内出现的喉部喘鸣声音，是由于在呼吸时气流通过狭窄的气道段所引起，可由多种病因造成气道狭窄段重者可致呼吸困难甚或呼吸衰竭。 流行病学： 较为常见其中先天性单纯性喉喘鸣，为最常见的原因，约占新生儿喉鸣的60%～70%。
337866, 喉头水肿为喉部松弛处的粘膜下有组织液浸润。其病因有感染性和非感染性两大类。感染性喉水肿可因急性喉炎、急性会厌炎、急性喉软骨膜炎、喉部脓肿、喉结核、喉梅毒等以及咽部或颈部的急性化脓性炎症所引起;非感染性喉水肿可因心脏病、肾炎、肝硬化、甲状腺功能低下，过敏性或遗传性如注射青霉素，口服碘化钾、阿斯匹林等药物以及过敏体质者食用致敏食物如鱼、虾、蟹等原因。
338091, 肉芽肿是由巨噬细胞及其演化的细胞，呈限局性浸润和增生所形成的境界清楚的结节状病灶。分为感染性肉芽肿和异物性肉芽肿。
339305, 声带麻痹(paralysis of vocal cord )或称喉麻痹，是一种临床表现，而不是一个独立的疾病。当喉的运动神经(喉返神经)受到损害时，即可出现声带外展、内收或肌张力松驰三种类型的麻痹。临床上因左侧喉返神经行程较长，故左侧声带麻痹多见。
337219, 皮肤肥厚，系指皮肤表面限局性变厚干燥而言，本症在古典医籍中有类似记载，如《素问.阴阳别论》中之"索泽"即皮肤粗糙干枯无津;《诸病源候论》中之"胼胝":《外科正宗》中的"皴痛"等，均居此类症状范畴，至于全身较大面积的增厚，变硬，则与本症不同。
337476, 鳞屑是皮科疾病中最常见的继发性皮肤损害之一。是由皮肤的表皮产生，多见于浅层的炎症性皮肤疾病的红色斑疹、斑丘疹。而在较大、较深在，位于真皮深层、皮下组织及脂肪层的结节、囊肿J膜炎及肿瘤，因其部位较深，离表皮及真皮浅层较远，故鳞屑较少见。在正常表皮内角航细胞是角质形成细胞，一般由4层组成：即最下层为基底细胞层，其上为棘层、颗粒层、最外部者为角质层。
337524, 正常听力是指听觉灵敏度的一个范畴，它是健康青年正常耳听力测定的平均值，不是绝对的数值。当听觉系统的传音或感音部分发生病变或功能上出现损伤时，即产生听觉障碍，通常称为听力减退。听力减退的程度有轻有重，轻者为重听，重者为聋。一般所说的聋人是指实用听力几乎全失。小儿自幼失听，丧失了学习语言的机会则成聋哑。
339191, 从外耳道内流出一些非脓性的液体，医学上称为“耳漏”。
343373, 霉菌性耳道炎主要病症表现为耳痒、耳内不适、流水样分泌物，分泌物阻塞耳道时影响听力。
343377,耳闷即耳内有堵塞感，就像是耳朵里塞了一团棉花一样，自己讲话似乎感觉到声音在耳朵里。另外，耳闷时常伴听力下降、耳鸣等，甚是难受。多见于外耳道异物、外耳道疖肿、外耳道乳头状瘤、慢性鼻炎、咽鼓管狭窄等。
337486, 眩晕是主观症状，是一种运动纪觉或运动错觉。是患者对于空间关系的定向感觉障碍或平衡感觉障碍，患者感到外界环境或自身在旋转、移动或摇晃，是由前庭神经系统病变所引起。与头晕不同，一般来说头晕并无外界环境或自身旋转的运动觉，即患者主诉的头重脚轻、头脑不清楚等。
337518, 眼功能包括形觉、色觉和光觉。视力是比较精确地表示形觉的功能，可分为中心视力和周边视力。中心视力是通过黄斑中心获得的，周边视力指黄斑以外的视网膜功能。故视力是视功能的具体表现之一。视力发生障碍，虽然很轻微，也说明视力功能受到了影响。
337640, '步态不稳'指病人走路不稳，或见动作不灵活，行走时两腿分得很宽;或步行时不能走直线，忽左忽右;或走路时步距短小，两上肢不作前后摆动，初走时缓慢，以后愈来愈快，呈"慌张步态"。
337695, 缩小及暗点都是指视野的某一部分有缺损。如果大片缺损直达视野应有的边缘，缺损的外缘并无正常视觉，即称之为缩小。如缺损是发生在视野以内，在其四周尚存在视觉，此种缺损称为暗点。 视野缩小又可根据缺损的形态来区分：各个方向均匀向内收缩的叫向心性缩小;某一角缺损的叫象限性缩小;半边缺损的叫偏盲。 更严格地讲可将视野的缩小及陷落。予以区别。视野缩小仅仅是边界的改变，在此视野内的视觉是正常的，其内的等视线位置不发生改变。视野缩小是罕见的，它见于同侧偏盲或其它压迫性损害。
