15622,铝碳酸镁片
19541,元胡胃舒片
25023,胃脘舒颗粒
101144,铝碳酸镁咀嚼片
133493,枸橼酸莫沙必利片
155811,胃脘舒片 
157908,暖胃舒乐片
194954,甲氧氯普胺片
218954,甲氧氯普胺片
225745,甲氧氯普胺片
29796,聚乙二醇干扰素α-2a注射液
101149,聚乙二醇干扰素α-2a注射液
147097,联苯双酯片
154155,复方灵芝颗粒 
156396,复方灵芝颗粒 
158924,复方灵芝颗粒 
159752,联苯双酯片 
233369,联苯双酯片
252467,复方灵芝颗粒
336909,肝宁片
82053,整蛋白型肠内营养剂(粉剂)
146988,四维葡锌胶丸 
147984,复方肝浸膏片 
149454,肠内营养混悬液(TPF) 
154038,尿毒灵软膏 
203150,肠内营养混悬液(TPF)
222420,盐酸赖氨酸散
239432,头孢拉定干混悬剂
260545,尿毒灵灌肠液
331560,肠内营养混悬液(TPF) 
26121,气血康口服液
68983,参龙宁心胶囊
148551,西洋参花粉口服液 
171770,气血康口服液
189787,防衰益寿丸
193705,参茸养心益肾胶囊
248444,气血康口服液
248552,气血康口服液
327718,西洋参黄芪胶囊
331900,芪明颗粒
89687,西帕依固龈液
102853,复方氯己定含漱液
117119,冰硼散
150907,复方氯己定含漱液 
158154,复方氯己定含漱液 
229018,丁硼乳膏
328135,复方氯己定含漱液
333451,复方氯己定含漱液 
334595,复方氯己定含漱液
337070,桂林西瓜霜胶囊
8215,百补增力丸
21061,复方氨酚甲麻口服液
90449,小儿风热清口服液
102175,百补增力丸
112818,小儿风热清合剂
154671,热毒平胶囊 
156071,芪甲利肺胶囊 
244677,百补增力丸
333399,益肺清化膏
335832,槐耳颗粒
1938,布洛芬混悬液
2247,保济丸
11729,午时茶颗粒
33202,午时茶颗粒
89819,午时茶颗粒
152743,午时茶颗粒 
152825,午时茶颗粒 
183048,午时茶颗粒
250530,午时茶颗粒
264286,午时茶颗粒
98937,银黄口服液
152169,银黄颗粒 
152233,银黄口服液 
252311,银黄口服液
252761,银黄口服液
271710,银黄颗粒
273367,银黄口服液
275952,银黄口服液
277046,银黄口服液
326995,蚁参护肝口服液
144371,复方感冒灵片
149297,氨酚待因片(Ⅰ) 
154247,复方感冒灵片 
155986,感冒灵颗粒 
156008,感冒灵颗粒 
157467,复方感冒灵片 
182687,复方感冒灵片
233728,阿司匹林肠溶片
242168,阿司匹林肠溶片
326668,阿司匹林片
1778,复方氯唑沙宗片
68731,氯唑沙宗片
68766,氯唑沙宗片
114453,氯唑沙宗片
144965,氯唑沙宗片
159610,氯唑沙宗片
199960,氯唑沙宗片
200830,氯唑沙宗片
242373,氯唑沙宗片
327997,氯唑沙宗片
1933,双氯芬酸二乙胺乳胶剂
